词汇,词频
精神障碍,1
性疾病,1
兼有,1
躁狂,1
抑郁,1
普遍,1
稳定,1
情绪,1
表明,1
效应,1
系统,1
作用,1
清楚,1
使用,1
所有,1
服用,1
据统计,1
较好,1
适用性,1
中锂,1
精神疾病,1
